切片编号,资料编号,切片序号,文件标题,发布机构,采集来源机构,发布日期,文号,适用地区,市场主题,来源类型,权威等级,有效状态,时间权重等级,检索权重,切片类型,章节标题,正文片段,字符数,原文链接,本地文本路径,向量入库状态
CHUNK-AUTO-20260427-ED15D5C741-0007-9F365BC9,AUTO-20260427-ED15D5C741,7,广东省发展和改革委员会 - 广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知,广东省能源局,广东省能源局,2025-09-30,,广东,新能源;计量结算,官方政策,A,现行有效,14,91,正文,（二）对未执行核准（备案）变更程序的项目，如2025年6月1日及以后不再新增投产容量，作为存量项目执行，如2025年6月1日及以后新增投产容量，项目全部容量作为,（二）对未执行核准（备案）变更程序的项目，如2025年6月1日及以后不再新增投产容量，作为存量项目执行，如2025年6月1日及以后新增投产容量，项目全部容量作为增量项目执行。,87,https://drc.gd.gov.cn/snyj/tzgg/content/post_4781135.html,03_处理后文本\2025-09-30_广东_广东省能源局_广东省发展和改革委员会_-_广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知.txt,待入库
CHUNK-AUTO-20260427-ED15D5C741-0008-ED992695,AUTO-20260427-ED15D5C741,8,广东省发展和改革委员会 - 广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知,广东省能源局,广东省能源局,2025-09-30,,广东,新能源;计量结算,官方政策,A,现行有效,14,91,正文,（一）申报审核。各地能源主管部门会同电网企业组织存量项目申报，并协同相关单位开展项目核准（备案）和并网相关信息以及电力业务许可证、电力质量监督报告等材料的审核，,"三、工作流程
（一）申报审核。各地能源主管部门会同电网企业组织存量项目申报，并协同相关单位开展项目核准（备案）和并网相关信息以及电力业务许可证、电力质量监督报告等材料的审核，将审核通过的项目清单（见附件2）于
10月15日（星期三）前
报送我委（省能源局）。",129,https://drc.gd.gov.cn/snyj/tzgg/content/post_4781135.html,03_处理后文本\2025-09-30_广东_广东省能源局_广东省发展和改革委员会_-_广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知.txt,待入库
CHUNK-AUTO-20260427-ED15D5C741-0009-7D406FF0,AUTO-20260427-ED15D5C741,9,广东省发展和改革委员会 - 广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知,广东省能源局,广东省能源局,2025-09-30,,广东,新能源;计量结算,官方政策,A,现行有效,14,91,正文,（一）认真组织审核。各地能源主管部门务必认真组织申报，会同电网企业对项目投产时间进行审核确认，必要时赴现场核实，确保不虚报、不遗漏，严格开展存量项目申报工作。虚,"（二）汇总印发。我委（省能源局）汇总各地市上报项目清单后印发实施。
四、有关工作要求
（一）认真组织审核。各地能源主管部门务必认真组织申报，会同电网企业对项目投产时间进行审核确认，必要时赴现场核实，确保不虚报、不遗漏，严格开展存量项目申报工作。虚报瞒报有关信息项目，不得纳入存量项目清单。",144,https://drc.gd.gov.cn/snyj/tzgg/content/post_4781135.html,03_处理后文本\2025-09-30_广东_广东省能源局_广东省发展和改革委员会_-_广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知.txt,待入库
CHUNK-AUTO-20260427-ED15D5C741-0010-F3D89681,AUTO-20260427-ED15D5C741,10,广东省发展和改革委员会 - 广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知,广东省能源局,广东省能源局,2025-09-30,,广东,新能源;计量结算,官方政策,A,现行有效,14,91,正文,（二）加强服务指导。项目纳入存量项目范围后，各地能源主管部门应会同电网企业指导项目单位在2025年底前完善项目核准（备案）、电力业务许可证、质量监督报告及并网等,"（二）加强服务指导。项目纳入存量项目范围后，各地能源主管部门应会同电网企业指导项目单位在2025年底前完善项目核准（备案）、电力业务许可证、质量监督报告及并网等相关手续变更，及时清理不具备建设条件的项目。
附件：1.XX项目申报新能源可持续发展价格结算机制存量项目的承诺函",136,https://drc.gd.gov.cn/snyj/tzgg/content/post_4781135.html,03_处理后文本\2025-09-30_广东_广东省能源局_广东省发展和改革委员会_-_广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知.txt,待入库
CHUNK-AUTO-20260427-ED15D5C741-0011-6B5D4D2C,AUTO-20260427-ED15D5C741,11,广东省发展和改革委员会 - 广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知,广东省能源局,广东省能源局,2025-09-30,,广东,新能源;计量结算,官方政策,A,现行有效,14,91,正文,2.XX地市申报纳入新能源可持续发展价格结算机制存量项目（接入10千伏及以上电网电压等级）清单,"2.XX地市申报纳入新能源可持续发展价格结算机制存量项目（接入10千伏及以上电网电压等级）清单
广东省发展改革委
2025年9月29日
相关附件：
附件1.XX项目申报新能源可持续发展价格结算机制存量项目的承诺函.doc
附件2.XX地市申报纳入新能源可持续发展价格结算机制存量项目清单.xls
相关导读:
打印文档
相关网站
广东省投资项目在线审批监管平台
信用广东网
广东省招标投标监管网
粤港澳大湾区门户网
委管局/直属单位
广东省粮食和物资储备局
广东省能源局
广东省发展和改革研究院（广东省产业发展研...
广东省发展和改革委员会价格认定中心",276,https://drc.gd.gov.cn/snyj/tzgg/content/post_4781135.html,03_处理后文本\2025-09-30_广东_广东省能源局_广东省发展和改革委员会_-_广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知.txt,待入库
CHUNK-AUTO-20260427-ED15D5C741-0012-5B9F64C8,AUTO-20260427-ED15D5C741,12,广东省发展和改革委员会 - 广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知,广东省能源局,广东省能源局,2025-09-30,,广东,新能源;计量结算,官方政策,A,现行有效,14,91,正文,2.XX地市申报纳入新能源可持续发展价格结算机制存量项目（接入10千伏及以上电网电压等级）清单,"省发展和改革研究院（广东省产业发展研...
广东省发展和改革委员会价格认定中心
广东省价格成本调查队
广东省价格监测中心",60,https://drc.gd.gov.cn/snyj/tzgg/content/post_4781135.html,03_处理后文本\2025-09-30_广东_广东省能源局_广东省发展和改革委员会_-_广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知.txt,待入库
CHUNK-AUTO-20260427-ED15D5C741-0013-82D015A1,AUTO-20260427-ED15D5C741,13,广东省发展和改革委员会 - 广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知,广东省能源局,广东省能源局,2025-09-30,,广东,新能源;计量结算,官方政策,A,现行有效,14,91,正文,2.XX地市申报纳入新能源可持续发展价格结算机制存量项目（接入10千伏及以上电网电压等级）清单,"广东省投资和信用中心（广东省发展和改革事...
省直单位
广东省人民政府办公厅
广东省教育厅
广东省科学技术厅
广东省工业和信息化厅
广东省民族宗教事务委员会
广东省公安厅
广东省民政厅
广东省司法厅
广东省财政厅
广东省人力资源和社会保障厅
广东省自然资源厅
广东省生态环境厅
广东省住房和城乡建设厅
广东省交通运输厅
广东省水利厅
广东省农业农村厅
广东省商务厅
广东省文化和旅游厅
广东省卫生健康委员会
广东省退役军人事务厅
广东省应急管理厅
广东省审计厅
地市发改局（委）
广州市发展改革委
深圳市发展改革委
珠海市发展改革局
汕头市发展改革局",276,https://drc.gd.gov.cn/snyj/tzgg/content/post_4781135.html,03_处理后文本\2025-09-30_广东_广东省能源局_广东省发展和改革委员会_-_广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知.txt,待入库
CHUNK-AUTO-20260427-ED15D5C741-0014-CA871F4F,AUTO-20260427-ED15D5C741,14,广东省发展和改革委员会 - 广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知,广东省能源局,广东省能源局,2025-09-30,,广东,新能源;计量结算,官方政策,A,现行有效,14,91,正文,2.XX地市申报纳入新能源可持续发展价格结算机制存量项目（接入10千伏及以上电网电压等级）清单,"（委）
广州市发展改革委
深圳市发展改革委
珠海市发展改革局
汕头市发展改革局
佛山市发展改革局
韶关市发展改革局
河源市发展改革局",66,https://drc.gd.gov.cn/snyj/tzgg/content/post_4781135.html,03_处理后文本\2025-09-30_广东_广东省能源局_广东省发展和改革委员会_-_广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知.txt,待入库
CHUNK-AUTO-20260427-ED15D5C741-0015-A813BA7B,AUTO-20260427-ED15D5C741,15,广东省发展和改革委员会 - 广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知,广东省能源局,广东省能源局,2025-09-30,,广东,新能源;计量结算,官方政策,A,现行有效,14,91,正文,2.XX地市申报纳入新能源可持续发展价格结算机制存量项目（接入10千伏及以上电网电压等级）清单,"梅州市发展改革局
惠州市发展改革局
汕尾市发展改革局
东莞市发展改革局
中山市发展改革局
江门市发展改革局
阳江市发展改革局
湛江市发展改革局
茂名市发展改革局
肇庆市发展改革局
清远市发展改革局
潮州市发展改革局
揭阳市发展改革局
云浮市发展改革局
国家及省市发改委
中华人民共和国国家发展和改革委员会
北京市发展改革委
天津市发展改革委
河北省发展改革委
山西省发展改革委
内蒙古自治区发展改革委
辽宁省发展改革委
吉林省发展改革委
黑龙江省发展改革委
上海市发展改革委
江苏省发展改革委
浙江省发展改革委
安徽省发展改革委
江西省发展改革委",273,https://drc.gd.gov.cn/snyj/tzgg/content/post_4781135.html,03_处理后文本\2025-09-30_广东_广东省能源局_广东省发展和改革委员会_-_广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知.txt,待入库
CHUNK-AUTO-20260427-ED15D5C741-0016-41F31AB5,AUTO-20260427-ED15D5C741,16,广东省发展和改革委员会 - 广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知,广东省能源局,广东省能源局,2025-09-30,,广东,新能源;计量结算,官方政策,A,现行有效,14,91,正文,2.XX地市申报纳入新能源可持续发展价格结算机制存量项目（接入10千伏及以上电网电压等级）清单,"改革委
江苏省发展改革委
浙江省发展改革委
安徽省发展改革委
江西省发展改革委
福建省发展改革委
山东省发展改革委
广西壮族自治区发展改革委",70,https://drc.gd.gov.cn/snyj/tzgg/content/post_4781135.html,03_处理后文本\2025-09-30_广东_广东省能源局_广东省发展和改革委员会_-_广东省发展改革委关于申报新能源可持续发展价格结算机制存量项目的通知.txt,待入库
